,GEOID,NAME,variable,total_land,rural_land,urban_land,percent_rural,percent_urban,ruralscore,urbanscore
1000,19069,"Franklin County, Iowa",total_land,4894,3046,1848,0.6223947691,0.3776052309,62.2,37.8
1001,19071,"Fremont County, Iowa",total_land,3431,3431,0,1,0,100,0
1002,19073,"Greene County, Iowa",total_land,4546,2651,1895,0.583150022,0.416849978,58.3,41.7
1003,19091,"Humboldt County, Iowa",total_land,4684,2172,2512,0.463706234,0.536293766,46.4,53.6
1004,19077,"Guthrie County, Iowa",total_land,5756,5756,0,1,0,100,0
1005,19079,"Hamilton County, Iowa",total_land,7219,3578,3641,0.4956365148,0.5043634852,49.6,50.4
1006,19081,"Hancock County, Iowa",total_land,5330,3780,1550,0.7091932458,0.2908067542,70.9,29.1
1007,19083,"Hardin County, Iowa",total_land,8224,5842,2382,0.7103599222,0.2896400778,71,29
1008,19085,"Harrison County, Iowa",total_land,6731,5447,1284,0.809240826,0.190759174,80.9,19.1
1009,19087,"Henry County, Iowa",total_land,8280,4931,3349,0.595531401,0.404468599,59.6,40.4
1010,19089,"Howard County, Iowa",total_land,4367,2661,1706,0.6093427983,0.3906572017,60.9,39.1
1011,37141,"Pender County, North Carolina",total_land,26724,19633,7091,0.7346579853,0.2653420147,73.5,26.5
1012,19093,"Ida County, Iowa",total_land,3426,3426,0,1,0,100,0
1013,19095,"Iowa County, Iowa",total_land,7258,5920,1338,0.8156516947,0.1843483053,81.6,18.4
1014,19097,"Jackson County, Iowa",total_land,9415,4952,4463,0.5259691981,0.4740308019,52.6,47.4
1015,37137,"Pamlico County, North Carolina",total_land,7534,7534,0,1,0,100,0
1016,37139,"Pasquotank County, North Carolina",total_land,16833,6607,10226,0.3925028218,0.6074971782,39.3,60.7
1017,37153,"Richmond County, North Carolina",total_land,20738,9160,11578,0.4417012248,0.5582987752,44.2,55.8
1018,37143,"Perquimans County, North Carolina",total_land,6986,6986,0,1,0,100,0
1019,37145,"Person County, North Carolina",total_land,18193,13558,4635,0.7452316825,0.2547683175,74.5,25.5
1020,37147,"Pitt County, North Carolina",total_land,74990,17696,57294,0.2359781304,0.7640218696,23.6,76.4
1021,37149,"Polk County, North Carolina",total_land,11432,10405,1027,0.9101644507,0.08983554934,91,9
1022,37151,"Randolph County, North Carolina",total_land,61041,34235,26806,0.5608525417,0.4391474583,56.1,43.9
1023,37169,"Stokes County, North Carolina",total_land,21924,16878,5046,0.7698412698,0.2301587302,77,23
1024,37161,"Rutherford County, North Carolina",total_land,33878,21534,12344,0.6356337446,0.3643662554,63.6,36.4
1025,37159,"Rowan County, North Carolina",total_land,60211,23555,36656,0.3912075867,0.6087924133,39.1,60.9
1026,37163,"Sampson County, North Carolina",total_land,27234,23188,4046,0.8514357054,0.1485642946,85.1,14.9
1027,37155,"Robeson County, North Carolina",total_land,52751,32622,20129,0.6184148168,0.3815851832,61.8,38.2
1028,37157,"Rockingham County, North Carolina",total_land,43696,25915,17781,0.593074881,0.406925119,59.3,40.7
1029,37165,"Scotland County, North Carolina",total_land,15193,6936,8257,0.4565260317,0.5434739683,45.7,54.3
1030,37167,"Stanly County, North Carolina",total_land,27110,18047,9063,0.6656953154,0.3343046846,66.6,33.4
1031,37181,"Vance County, North Carolina",total_land,20082,10855,9227,0.5405338114,0.4594661886,54.1,45.9
1032,37171,"Surry County, North Carolina",total_land,33667,22636,11031,0.6723497787,0.3276502213,67.2,32.8
1033,37173,"Swain County, North Carolina",total_land,8723,8723,0,1,0,100,0
1034,37175,"Transylvania County, North Carolina",total_land,19163,12603,6560,0.6576736419,0.3423263581,65.8,34.2
1035,37177,"Tyrrell County, North Carolina",total_land,2068,2068,0,1,0,100,0
1036,37179,"Union County, North Carolina",total_land,72870,21715,51155,0.297996432,0.702003568,29.8,70.2
1037,37195,"Wilson County, North Carolina",total_land,35511,13364,22147,0.3763340937,0.6236659063,37.6,62.4
1038,37183,"Wake County, North Carolina",total_land,371836,22029,349807,0.0592438602,0.9407561398,5.9,94.1
1039,37185,"Warren County, North Carolina",total_land,11806,11806,0,1,0,100,0
1040,37187,"Washington County, North Carolina",total_land,6491,4488,2003,0.6914188877,0.3085811123,69.1,30.9
1041,37189,"Watauga County, North Carolina",total_land,32137,23210,8927,0.7222204935,0.2777795065,72.2,27.8
1042,37191,"Wayne County, North Carolina",total_land,52949,23732,29217,0.4482048764,0.5517951236,44.8,55.2
1043,37197,"Yadkin County, North Carolina",total_land,17341,14689,2652,0.8470676432,0.1529323568,84.7,15.3
1044,37193,"Wilkes County, North Carolina",total_land,33065,24297,8768,0.734825344,0.265174656,73.5,26.5
1045,37199,"Yancey County, North Carolina",total_land,11032,11032,0,1,0,100,0
1046,38011,"Bowman County, North Dakota",total_land,1683,1683,0,1,0,100,0
1047,38019,"Cavalier County, North Dakota",total_land,2309,2309,0,1,0,100,0
1048,38001,"Adams County, North Dakota",total_land,1377,1377,0,1,0,100,0
1049,38003,"Barnes County, North Dakota",total_land,5704,2362,3342,0.4140953717,0.5859046283,41.4,58.6
1050,38013,"Burke County, North Dakota",total_land,1340,1340,0,1,0,100,0
1051,18101,"Martin County, Indiana",total_land,4786,3422,1364,0.7150020894,0.2849979106,71.5,28.5
1052,18091,"LaPorte County, Indiana",total_land,48448,16638,31810,0.343419749,0.656580251,34.3,65.7
1053,18093,"Lawrence County, Indiana",total_land,21074,11809,9265,0.5603587359,0.4396412641,56,44
1054,18095,"Madison County, Indiana",total_land,59068,12723,46345,0.215395815,0.784604185,21.5,78.5
1055,18097,"Marion County, Indiana",total_land,417862,2123,415739,0.005080624704,0.9949193753,0.5,99.5
1056,18099,"Marshall County, Indiana",total_land,19845,12473,7372,0.628521038,0.371478962,62.9,37.1
1057,18113,"Noble County, Indiana",total_land,20109,13842,6267,0.6883485007,0.3116514993,68.8,31.2
1058,18103,"Miami County, Indiana",total_land,15479,7288,8191,0.4708314491,0.5291685509,47.1,52.9
1059,18105,"Monroe County, Indiana",total_land,59107,13470,45637,0.2278917895,0.7721082105,22.8,77.2
1060,18107,"Montgomery County, Indiana",total_land,16535,8468,8067,0.5121257938,0.4878742062,51.2,48.8
1061,18109,"Morgan County, Indiana",total_land,27754,13393,14361,0.4825610723,0.5174389277,48.3,51.7
1062,18111,"Newton County, Indiana",total_land,6030,6030,0,1,0,100,0
1063,18129,"Posey County, Indiana",total_land,11207,7367,3840,0.657357009,0.342642991,65.7,34.3
1064,18115,"Ohio County, Indiana",total_land,2784,2784,0,1,0,100,0
1065,18117,"Orange County, Indiana",total_land,9176,7704,1472,0.839581517,0.160418483,84,16
1066,18119,"Owen County, Indiana",total_land,10091,10091,0,1,0,100,0
1067,18121,"Parke County, Indiana",total_land,8085,6584,1501,0.8143475572,0.1856524428,81.4,18.6
1068,18123,"Perry County, Indiana",total_land,8495,4219,4276,0.4966450853,0.5033549147,49.7,50.3
1069,18127,"Porter County, Indiana",total_land,66179,13412,52767,0.202662476,0.797337524,20.3,79.7
1070,18125,"Pike County, Indiana",total_land,5735,5735,0,1,0,100,0
1071,18141,"St. Joseph County, Indiana",total_land,114849,9904,104945,0.08623496939,0.9137650306,8.6,91.4
1072,18131,"Pulaski County, Indiana",total_land,6060,4897,1163,0.8080858086,0.1919141914,80.8,19.2
1073,18133,"Putnam County, Indiana",total_land,14706,9606,5100,0.6532027744,0.3467972256,65.3,34.7
1074,18135,"Randolph County, Indiana",total_land,11743,7071,4672,0.6021459593,0.3978540407,60.2,39.8
1075,18137,"Ripley County, Indiana",total_land,11952,9884,2068,0.8269745649,0.1730254351,82.7,17.3
1076,18139,"Rush County, Indiana",total_land,7508,4394,3114,0.5852424081,0.4147575919,58.5,41.5
1077,18157,"Tippecanoe County, Indiana",total_land,71096,9791,61305,0.137715202,0.862284798,13.8,86.2
1078,18143,"Scott County, Indiana",total_land,10440,5264,5176,0.5042145594,0.4957854406,50.4,49.6
1079,18145,"Shelby County, Indiana",total_land,19080,9516,9564,0.4987421384,0.5012578616,49.9,50.1
1080,18147,"Spencer County, Indiana",total_land,8872,8872,0,1,0,100,0
1081,18149,"Starke County, Indiana",total_land,10962,8947,2015,0.8161831783,0.1838168217,81.6,18.4
1082,18151,"Steuben County, Indiana",total_land,19377,13549,5828,0.6992310471,0.3007689529,69.9,30.1
1083,18153,"Sullivan County, Indiana",total_land,8939,6728,2211,0.7526568967,0.2473431033,75.3,24.7
1084,18155,"Switzerland County, Indiana",total_land,4969,4969,0,1,0,100,0
1085,18169,"Wabash County, Indiana",total_land,14171,6810,7361,0.4805588879,0.5194411121,48.1,51.9
1086,18165,"Vermillion County, Indiana",total_land,7488,4417,3071,0.5898771368,0.4101228632,59,41
1087,18167,"Vigo County, Indiana",total_land,46006,10891,35115,0.2367299917,0.7632700083,23.7,76.3
1088,18159,"Tipton County, Indiana",total_land,6998,4214,2784,0.6021720492,0.3978279508,60.2,39.8
1089,18161,"Union County, Indiana",total_land,3239,3239,0,1,0,100,0
1090,18163,"Vanderburgh County, Indiana",total_land,83003,6606,76397,0.07958748479,0.9204125152,8,92
1091,37039,"Cherokee County, North Carolina",total_land,17515,17515,0,1,0,100,0
1092,37025,"Cabarrus County, North Carolina",total_land,71937,14032,57905,0.195059566,0.804940434,19.5,80.5
1093,37027,"Caldwell County, North Carolina",total_land,37659,13556,24103,0.3599670729,0.6400329271,36,64
1094,37029,"Camden County, North Carolina",total_land,4104,4072,32,0.992202729,0.007797270955,99.2,0.8
1095,37031,"Carteret County, North Carolina",total_land,48179,13083,35096,0.2715498454,0.7284501546,27.2,72.8
1096,37033,"Caswell County, North Carolina",total_land,10619,10525,94,0.9911479424,0.008852057633,99.1,0.9
1097,37035,"Catawba County, North Carolina",total_land,67886,20306,47580,0.2991191115,0.7008808885,29.9,70.1
1098,37037,"Chatham County, North Carolina",total_land,28753,19006,9747,0.661009286,0.338990714,66.1,33.9
1099,37049,"Craven County, North Carolina",total_land,45002,12503,32499,0.2778320964,0.7221679036,27.8,72.2
1100,37041,"Chowan County, North Carolina",total_land,7289,4900,2389,0.6722458499,0.3277541501,67.2,32.8
1101,37043,"Clay County, North Carolina",total_land,7140,7140,0,1,0,100,0
1102,37045,"Cleveland County, North Carolina",total_land,43373,23906,19467,0.5511723884,0.4488276116,55.1,44.9
1103,37051,"Cumberland County, North Carolina",total_land,135524,17621,117903,0.1300212508,0.8699787492,13,87
1104,37047,"Columbus County, North Carolina",total_land,26042,21618,4424,0.8301205745,0.1698794255,83,17
1105,37067,"Forsyth County, North Carolina",total_land,156872,11387,145485,0.07258784232,0.9274121577,7.3,92.7
1106,37053,"Currituck County, North Carolina",total_land,14453,14227,226,0.984363108,0.01563689199,98.4,1.6
1107,37055,"Dare County, North Carolina",total_land,33492,9511,23981,0.2839782635,0.7160217365,28.4,71.6
1108,37057,"Davidson County, North Carolina",total_land,72655,34734,37921,0.4780675797,0.5219324203,47.8,52.2
1109,37059,"Davie County, North Carolina",total_land,18238,12763,5475,0.6998026099,0.3001973901,70,30
1110,37061,"Duplin County, North Carolina",total_land,25728,22056,3672,0.8572761194,0.1427238806,85.7,14.3
1111,37063,"Durham County, North Carolina",total_land,120217,6628,113589,0.05513363335,0.9448663667,5.5,94.5
1112,37065,"Edgecombe County, North Carolina",total_land,24838,10968,13870,0.4415814478,0.5584185522,44.2,55.8
1113,39081,"Jefferson County, Ohio",total_land,32826,12510,20316,0.3811003473,0.6188996527,38.1,61.9
1114,39099,"Mahoning County, Ohio",total_land,111833,15623,96210,0.1396993732,0.8603006268,14,86
1115,39085,"Lake County, Ohio",total_land,101202,5990,95212,0.05918855359,0.9408114464,5.9,94.1
1116,39087,"Lawrence County, Ohio",total_land,27603,12156,15447,0.4403869145,0.5596130855,44,56
1117,39089,"Licking County, Ohio",total_land,69291,23353,45938,0.3370278968,0.6629721032,33.7,66.3
1118,39097,"Madison County, Ohio",total_land,15939,8373,7566,0.5253152644,0.4746847356,52.5,47.5
1119,39095,"Lucas County, Ohio",total_land,202630,8178,194452,0.04035927553,0.9596407245,4,96
1120,39091,"Logan County, Ohio",total_land,23181,11103,12078,0.478969846,0.521030154,47.9,52.1
1121,39093,"Lorain County, Ohio",total_land,127036,13803,113233,0.1086542397,0.8913457603,10.9,89.1
1122,39111,"Monroe County, Ohio",total_land,7567,7393,174,0.9770054183,0.02299458174,97.7,2.3
1123,39101,"Marion County, Ohio",total_land,27834,8385,19449,0.3012502695,0.6987497305,30.1,69.9
1124,39103,"Medina County, Ohio",total_land,69181,19468,49713,0.2814067446,0.7185932554,28.1,71.9
1125,39105,"Meigs County, Ohio",total_land,11191,8919,2272,0.7969797158,0.2030202842,79.7,20.3
1126,39107,"Mercer County, Ohio",total_land,17633,10471,7162,0.593829751,0.406170249,59.4,40.6
1127,39109,"Miami County, Ohio",total_land,44256,12919,31337,0.2919152205,0.7080847795,29.2,70.8
1128,39127,"Perry County, Ohio",total_land,15211,11436,3775,0.7518243377,0.2481756623,75.2,24.8
1129,39113,"Montgomery County, Ohio",total_land,254775,9845,244930,0.03864193897,0.961358061,3.9,96.1
1130,39115,"Morgan County, Ohio",total_land,7892,6525,1367,0.8267866194,0.1732133806,82.7,17.3
1131,39117,"Morrow County, Ohio",total_land,14155,12365,1790,0.8735429177,0.1264570823,87.4,12.6
1132,39119,"Muskingum County, Ohio",total_land,38074,17105,20969,0.4492567106,0.5507432894,44.9,55.1
1133,39121,"Noble County, Ohio",total_land,6053,4640,1413,0.7665620354,0.2334379646,76.7,23.3
1134,39123,"Ottawa County, Ohio",total_land,27909,12447,15462,0.4459851661,0.5540148339,44.6,55.4
1135,39125,"Paulding County, Ohio",total_land,8749,7058,1691,0.8067207681,0.1932792319,80.7,19.3
1136,39139,"Richland County, Ohio",total_land,54599,16063,38536,0.2941995275,0.7058004725,29.4,70.6
1137,39129,"Pickaway County, Ohio",total_land,21275,10831,10444,0.5090951821,0.4909048179,50.9,49.1
1138,39131,"Pike County, Ohio",total_land,12481,8889,3592,0.7122025479,0.2877974521,71.2,28.8
1139,39133,"Portage County, Ohio",total_land,67472,21774,45698,0.3227116433,0.6772883567,32.3,67.7
1140,39135,"Preble County, Ohio",total_land,17888,12005,5883,0.6711203041,0.3288796959,67.1,32.9
1141,39137,"Putnam County, Ohio",total_land,13731,11455,2276,0.8342436822,0.1657563178,83.4,16.6
1142,39151,"Stark County, Ohio",total_land,165215,20555,144660,0.1244136428,0.8755863572,12.4,87.6
1143,39141,"Ross County, Ohio",total_land,32148,19385,12763,0.6029924101,0.3970075899,60.3,39.7
1144,39143,"Sandusky County, Ohio",total_land,26390,11241,15149,0.4259568018,0.5740431982,42.6,57.4
1145,39145,"Scioto County, Ohio",total_land,34142,18195,15947,0.5329213286,0.4670786714,53.3,46.7
1146,39147,"Seneca County, Ohio",total_land,24122,10960,13162,0.4543570185,0.5456429815,45.4,54.6
1147,39149,"Shelby County, Ohio",total_land,20173,9803,10370,0.4859465622,0.5140534378,48.6,51.4
1148,48327,"Menard County, Texas",total_land,1702,1702,0,1,0,100,0
1149,48333,"Mills County, Texas",total_land,2846,2846,0,1,0,100,0
1150,39153,"Summit County, Ohio",total_land,245109,8391,236718,0.03423374907,0.9657662509,3.4,96.6
1151,39155,"Trumbull County, Ohio",total_land,96163,23639,72524,0.2458221977,0.7541778023,24.6,75.4
1152,39161,"Van Wert County, Ohio",total_land,12615,6058,6557,0.480221958,0.519778042,48,52
1153,39157,"Tuscarawas County, Ohio",total_land,40206,16028,24178,0.3986469681,0.6013530319,39.9,60.1
1154,39159,"Union County, Ohio",total_land,19429,10178,9251,0.5238560914,0.4761439086,52.4,47.6
1155,39163,"Vinton County, Ohio",total_land,6291,6291,0,1,0,100,0
1156,39165,"Warren County, Ohio",total_land,80750,14057,66693,0.1740804954,0.8259195046,17.4,82.6
1157,48329,"Midland County, Texas",total_land,54351,6291,48060,0.1157476403,0.8842523597,11.6,88.4
1158,48331,"Milam County, Texas",total_land,11305,6508,4797,0.5756744803,0.4243255197,57.6,42.4
1159,48345,"Motley County, Texas",total_land,779,779,0,1,0,100,0
1160,48335,"Mitchell County, Texas",total_land,4064,2330,1734,0.5733267717,0.4266732283,57.3,42.7
1161,48337,"Montague County, Texas",total_land,10131,6262,3869,0.6181028526,0.3818971474,61.8,38.2
1162,48339,"Montgomery County, Texas",total_land,177647,39004,138643,0.2195590131,0.7804409869,22,78
1163,48341,"Moore County, Texas",total_land,7881,1475,6406,0.18715899,0.81284101,18.7,81.3
1164,48343,"Morris County, Texas",total_land,6024,4851,1173,0.8052788845,0.1947211155,80.5,19.5
1165,48367,"Parker County, Texas",total_land,46628,26666,19962,0.5718881359,0.4281118641,57.2,42.8
1166,48347,"Nacogdoches County, Texas",total_land,27406,13324,14082,0.4861709115,0.5138290885,48.6,51.4
1167,48349,"Navarro County, Texas",total_land,20234,11210,9024,0.5540179895,0.4459820105,55.4,44.6
1168,48351,"Newton County, Texas",total_land,7142,7142,0,1,0,100,0
1169,48353,"Nolan County, Texas",total_land,7152,2460,4692,0.3439597315,0.6560402685,34.4,65.6
1170,48355,"Nueces County, Texas",total_land,141033,11256,129777,0.07981110804,0.920188892,8,92
1171,48357,"Ochiltree County, Texas",total_land,4062,635,3427,0.1563269325,0.8436730675,15.6,84.4
1172,48359,"Oldham County, Texas",total_land,841,841,0,1,0,100,0
1173,48361,"Orange County, Texas",total_land,35313,11436,23877,0.323846742,0.676153258,32.4,67.6
1174,48365,"Panola County, Texas",total_land,10920,8137,2783,0.7451465201,0.2548534799,74.5,25.5
1175,48363,"Palo Pinto County, Texas",total_land,15214,9201,6013,0.6047719206,0.3952280794,60.5,39.5
1176,48379,"Rains County, Texas",total_land,5269,4896,373,0.9292085785,0.07079142152,92.9,7.1
1177,48369,"Parmer County, Texas",total_land,3799,2371,1428,0.6241116083,0.3758883917,62.4,37.6
1178,48371,"Pecos County, Texas",total_land,5585,2094,3491,0.3749328559,0.6250671441,37.5,62.5
1179,48373,"Polk County, Texas",total_land,22683,17124,5559,0.754926597,0.245073403,75.5,24.5
1180,48375,"Potter County, Texas",total_land,47271,4107,43164,0.08688202069,0.9131179793,8.7,91.3
1181,48377,"Presidio County, Texas",total_land,3825,1990,1835,0.5202614379,0.4797385621,52,48
1182,48395,"Robertson County, Texas",total_land,8484,6677,1807,0.7870108439,0.2129891561,78.7,21.3
1183,48381,"Randall County, Texas",total_land,51587,7008,44579,0.1358481788,0.8641518212,13.6,86.4
1184,48383,"Reagan County, Texas",total_land,1372,291,1081,0.2120991254,0.7879008746,21.2,78.8
1185,48385,"Real County, Texas",total_land,2599,2599,0,1,0,100,0
1186,48387,"Red River County, Texas",total_land,6826,5229,1597,0.7660416056,0.2339583944,76.6,23.4
1187,48389,"Reeves County, Texas",total_land,4640,1099,3541,0.2368534483,0.7631465517,23.7,76.3
